dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p5.3.b.txt,0,87007,66,3,3.3,15.0,15.0,0.0,1,0.12788559996988624,3,3,3,0,0,3,3,12540,ok
chao,p5.3.b.txt,1,87008,66,3,3.3,15.0,15.0,0.0,1,0.12292909994721413,3,3,3,0,0,3,3,12540,ok
chao,p5.3.c.txt,0,88007,66,3,5.0,20.0,20.0,0.0,1,0.15387430018745363,3,3,3,0,0,3,3,3960,ok
chao,p5.3.c.txt,1,88008,66,3,5.0,20.0,20.0,0.0,1,0.13490199984516948,3,3,3,0,0,3,3,3960,ok
chao,p5.3.d.txt,0,89007,66,3,6.7,60.0,60.0,0.0,1,0.24326370004564524,3,3,3,0,0,3,3,24816,ok
chao,p5.3.d.txt,1,89008,66,3,6.7,60.0,60.0,0.0,1,0.236660800059326,3,3,3,0,0,3,3,24816,ok
chao,p5.3.e.txt,0,90007,66,3,8.3,85.0,85.0,0.0,1,0.5407360000535846,6,6,6,0,0,3,6,81840,ok
chao,p5.3.e.txt,1,90008,66,3,8.3,85.0,85.0,0.0,1,0.5390430999686942,6,6,6,0,0,3,6,81840,ok
chao,p5.3.f.txt,0,91007,66,3,10.0,110.0,110.0,0.0,1,1.3192957000574097,14,14,14,0,0,3,14,205876,ok
chao,p5.3.f.txt,1,91008,66,3,10.0,110.0,110.0,0.0,1,1.676812799880281,17,17,17,0,0,3,17,231691,ok
chao,p5.3.g.txt,0,92007,66,3,11.7,160.0,160.0,0.0,1,1.2910161000909284,9,9,9,0,0,3,9,170900,ok
chao,p5.3.g.txt,1,92008,66,3,11.7,160.0,160.0,0.0,1,1.3746948001207784,9,9,9,0,0,3,9,169450,ok
chao,p5.3.h.txt,0,93007,66,3,13.3,260.0,260.0,0.0,1,5.518708699964918,36,36,36,0,0,3,36,806510,ok
