dataset,instance,num_nodes,team_size,runs,reference_best_score,best_score,mean_score,std_score,mean_cpu_time_seconds,median_cpu_time_seconds,mean_lp_solves,mean_labels_generated,success_rate_percent,mean_gap_to_reference_best_percent,max_gap_to_reference_best_percent
vansteenwegen,gil262c_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,23.21749930002261,23.21749930002261,12.0,10642698.0,100.0,0.0,0.0
vansteenwegen,gil262c_m3.txt,251,3,1,1402.0,1402.0,1402.0,0.0,5.548864400014281,5.548864400014281,2.0,1788204.0,100.0,0.0,0.0
vansteenwegen,gil262c_m4.txt,251,4,1,1565.0,1565.0,1565.0,0.0,5.264568199985661,5.264568199985661,2.0,1788204.0,100.0,0.0,0.0
vansteenwegen,gr229_gen1_m4.txt,230,4,1,24.0,24.0,24.0,0.0,4.959427100024186,4.959427100024186,2.0,1630200.0,100.0,0.0,0.0
vansteenwegen,gr229_gen2_m3.txt,230,3,1,1463.0,1463.0,1463.0,0.0,4.911965599982068,4.911965599982068,2.0,1630200.0,100.0,0.0,0.0
vansteenwegen,gr229_gen2_m4.txt,230,4,1,1620.0,1620.0,1620.0,0.0,4.945827199961059,4.945827199961059,2.0,1630200.0,100.0,0.0,0.0
vansteenwegen,gr229_gen3_m3.txt,230,3,1,379.0,379.0,379.0,0.0,4.813208699924871,4.813208699924871,2.0,1630200.0,100.0,0.0,0.0
vansteenwegen,gr229_gen3_m4.txt,230,4,1,457.0,457.0,457.0,0.0,4.929530199966393,4.929530199966393,2.0,1630200.0,100.0,0.0,0.0
vansteenwegen,kroA150_gen2_m2.txt,151,2,1,1171.0,1171.0,1171.0,0.0,2.725898699951358,2.725898699951358,2.0,1035804.0,100.0,0.0,0.0
vansteenwegen,kroA150_gen3_m3.txt,151,3,1,810.0,810.0,810.0,0.0,1.7361708000535145,1.7361708000535145,2.0,1035804.0,100.0,0.0,0.0
vansteenwegen,kroA200_gen1_m4.txt,201,4,1,24.0,24.0,24.0,0.0,1.5909410000313073,1.5909410000313073,2.0,1412004.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen1_m2.txt,201,2,1,20.0,20.0,20.0,0.0,4.1954952999949455,4.1954952999949455,2.0,1412004.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,201,2,1,1315.0,1315.0,1315.0,0.0,3.9489478000905365,3.9489478000905365,2.0,1412004.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen2_m4.txt,201,4,1,1665.0,1665.0,1665.0,0.0,1.767135199974291,1.767135199974291,2.0,1412004.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen3_m2.txt,201,2,1,581.0,581.0,581.0,0.0,4.26482240005862,4.26482240005862,2.0,1412004.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen3_m3.txt,201,3,1,642.0,642.0,642.0,0.0,2.165534200030379,2.165534200030379,2.0,1412004.0,100.0,0.0,0.0
vansteenwegen,pr136_gen1_m2.txt,137,2,1,20.0,20.0,20.0,0.0,12.468779299990274,12.468779299990274,12.0,5541426.0,100.0,0.0,0.0
vansteenwegen,pr136_gen2_m2.txt,137,2,1,1258.0,1258.0,1258.0,0.0,2.7939420000184327,2.7939420000184327,2.0,930468.0,100.0,0.0,0.0
vansteenwegen,pr264_gen1_m4.txt,265,4,1,24.0,24.0,24.0,0.0,4.119194100028835,4.119194100028835,2.0,1893540.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m2.txt,265,2,1,1151.0,1151.0,1151.0,0.0,5.143118500011042,5.143118500011042,2.0,1893540.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m3.txt,265,3,1,1334.0,1334.0,1334.0,0.0,5.324689999921247,5.324689999921247,2.0,1893540.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m4.txt,265,4,1,1488.0,1488.0,1488.0,0.0,4.073797699995339,4.073797699995339,2.0,1893540.0,100.0,0.0,0.0
vansteenwegen,pr264_gen3_m3.txt,265,3,1,591.0,591.0,591.0,0.0,8.787093200022355,8.787093200022355,4.0,3768270.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m2.txt,300,2,1,20.0,20.0,20.0,0.0,6.303921699989587,6.303921699989587,2.0,2156880.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m3.txt,300,3,1,22.0,22.0,22.0,0.0,3.4938668000977486,3.4938668000977486,2.0,2156880.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m4.txt,300,4,1,24.0,24.0,24.0,0.0,2.6910329000093043,2.6910329000093043,2.0,2156880.0,100.0,0.0,0.0
vansteenwegen,pr299_gen2_m3.txt,300,3,1,1339.0,1339.0,1339.0,0.0,3.6165713000809774,3.6165713000809774,2.0,2156880.0,100.0,0.0,0.0
vansteenwegen,pr299_gen2_m4.txt,300,4,1,1486.0,1486.0,1486.0,0.0,2.900782100041397,2.900782100041397,2.0,2156880.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m2.txt,300,2,1,374.0,374.0,374.0,0.0,6.272034600027837,6.272034600027837,2.0,2156880.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m3.txt,300,3,1,404.0,404.0,404.0,0.0,3.6461740999948233,3.6461740999948233,2.0,2156880.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m4.txt,300,4,1,450.0,450.0,450.0,0.0,2.5279837999260053,2.5279837999260053,2.0,2156880.0,100.0,0.0,0.0
vansteenwegen,rat195_gen2_m2.txt,196,2,1,1253.0,1253.0,1253.0,0.0,4.12024089996703,4.12024089996703,2.0,1374384.0,100.0,0.0,0.0
vansteenwegen,rat195_gen3_m3.txt,196,3,1,584.0,584.0,584.0,0.0,3.9616700999904424,3.9616700999904424,2.0,1374384.0,100.0,0.0,0.0
vansteenwegen,ts225_gen2_m2.txt,226,2,1,1170.0,1170.0,1170.0,0.0,4.912324600038119,4.912324600038119,2.0,1600104.0,100.0,0.0,0.0
