dataset,instance,num_nodes_base,team_size_base,runs_base,reference_best_score_base,best_score_base,mean_score_base,std_score_base,mean_cpu_time_seconds_base,median_cpu_time_seconds_base,mean_lp_solves_base,mean_labels_generated_base,success_rate_percent_base,mean_gap_to_reference_best_percent_base,max_gap_to_reference_best_percent_base,num_nodes_improved,team_size_improved,runs_improved,reference_best_score_improved,best_score_improved,mean_score_improved,std_score_improved,mean_cpu_time_seconds_improved,median_cpu_time_seconds_improved,mean_lp_solves_improved,mean_labels_generated_improved,success_rate_percent_improved,mean_gap_to_reference_best_percent_improved,max_gap_to_reference_best_percent_improved,score_delta,cpu_delta,gap_delta
vansteenwegen,gil262_gen3_m2.txt,263,2,1,532.0,532.0,532.0,0.0,5.554148999974132,5.554148999974132,2.0,1878492.0,100.0,0.0,0.0,263,2,2,532.0,532.0,532.0,0.0,16.49996814999031,16.49996814999031,6.0,5635476.0,100.0,0.0,0.0,0.0,10.945819150016177,0.0
vansteenwegen,gil262_gen3_m4.txt,263,4,1,632.0,632.0,632.0,0.0,1.3059505999553949,1.3059505999553949,2.0,1878492.0,100.0,0.0,0.0,263,4,2,632.0,632.0,632.0,0.0,4.085096049995627,4.085096049995627,6.0,5635476.0,100.0,0.0,0.0,0.0,2.7791454500402324,0.0
vansteenwegen,gil262a_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,17.880158999934793,17.880158999934793,12.0,10669032.0,100.0,0.0,0.0,251,2,2,1352.0,1352.0,1352.0,0.0,65.44843329995638,65.44843329995638,36.0,32007096.0,100.0,0.0,0.0,0.0,47.568274300021585,0.0
vansteenwegen,gil262a_m4.txt,251,4,1,1474.0,1474.0,1474.0,0.0,1.126085099996999,1.126085099996999,2.0,1788204.0,100.0,0.0,0.0,251,4,2,1474.0,1474.0,1474.0,0.0,3.776106500008609,3.776106500008609,6.0,5364612.0,100.0,0.0,0.0,0.0,2.6500214000116102,0.0
vansteenwegen,gil262b_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,23.517228699987754,23.517228699987754,12.0,10642698.0,100.0,0.0,0.0,251,2,2,1352.0,1352.0,1352.0,0.0,72.89565605006646,72.89565605006646,36.0,31928094.0,100.0,0.0,0.0,0.0,49.37842735007871,0.0
vansteenwegen,gil262b_m3.txt,251,3,1,1402.0,1402.0,1402.0,0.0,5.027116899960674,5.027116899960674,2.0,1788204.0,100.0,0.0,0.0,251,3,2,1402.0,1402.0,1402.0,0.0,15.460680000076536,15.460680000076536,6.0,5364612.0,100.0,0.0,0.0,0.0,10.433563100115862,0.0
vansteenwegen,gil262b_m4.txt,251,4,1,1565.0,1565.0,1565.0,0.0,4.099884200026281,4.099884200026281,2.0,1788204.0,100.0,0.0,0.0,251,4,2,1565.0,1565.0,1565.0,0.0,16.84797465003794,16.84797465003794,6.0,5364612.0,100.0,0.0,0.0,0.0,12.74809045001166,0.0
vansteenwegen,gil262c_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,23.21749930002261,23.21749930002261,12.0,10642698.0,100.0,0.0,0.0,251,2,2,1352.0,1352.0,1352.0,0.0,75.05993470002431,75.05993470002431,36.0,31928094.0,100.0,0.0,0.0,0.0,51.842435400001705,0.0
vansteenwegen,gil262c_m3.txt,251,3,1,1402.0,1402.0,1402.0,0.0,5.548864400014281,5.548864400014281,2.0,1788204.0,100.0,0.0,0.0,251,3,2,1402.0,1402.0,1402.0,0.0,15.24410815013107,15.24410815013107,6.0,5364612.0,100.0,0.0,0.0,0.0,9.695243750116788,0.0
vansteenwegen,gil262c_m4.txt,251,4,1,1565.0,1565.0,1565.0,0.0,5.264568199985661,5.264568199985661,2.0,1788204.0,100.0,0.0,0.0,251,4,2,1565.0,1565.0,1565.0,0.0,15.512925649876706,15.512925649876706,6.0,5364612.0,100.0,0.0,0.0,0.0,10.248357449891046,0.0
vansteenwegen,gr229_gen1_m4.txt,230,4,1,24.0,24.0,24.0,0.0,4.959427100024186,4.959427100024186,2.0,1630200.0,100.0,0.0,0.0,230,4,2,24.0,24.0,24.0,0.0,14.495517699921038,14.495517699921038,6.0,4890600.0,100.0,0.0,0.0,0.0,9.536090599896852,0.0
vansteenwegen,gr229_gen2_m3.txt,230,3,1,1463.0,1463.0,1463.0,0.0,4.911965599982068,4.911965599982068,2.0,1630200.0,100.0,0.0,0.0,230,3,2,1463.0,1463.0,1463.0,0.0,15.658064700022804,15.658064700022804,6.0,4890600.0,100.0,0.0,0.0,0.0,10.746099100040736,0.0
vansteenwegen,gr229_gen2_m4.txt,230,4,1,1620.0,1620.0,1620.0,0.0,4.945827199961059,4.945827199961059,2.0,1630200.0,100.0,0.0,0.0,230,4,2,1620.0,1620.0,1620.0,0.0,19.75136080011725,19.75136080011725,6.0,4890600.0,100.0,0.0,0.0,0.0,14.805533600156192,0.0
vansteenwegen,gr229_gen3_m3.txt,230,3,1,379.0,379.0,379.0,0.0,4.813208699924871,4.813208699924871,2.0,1630200.0,100.0,0.0,0.0,230,3,2,379.0,379.0,379.0,0.0,17.980233250011224,17.980233250011224,6.0,4890600.0,100.0,0.0,0.0,0.0,13.167024550086353,0.0
vansteenwegen,gr229_gen3_m4.txt,230,4,1,457.0,457.0,457.0,0.0,4.929530199966393,4.929530199966393,2.0,1630200.0,100.0,0.0,0.0,230,4,2,457.0,457.0,457.0,0.0,15.972863699949812,15.972863699949812,6.0,4890600.0,100.0,0.0,0.0,0.0,11.043333499983419,0.0
vansteenwegen,kroA150_gen2_m2.txt,151,2,1,1171.0,1171.0,1171.0,0.0,2.725898699951358,2.725898699951358,2.0,1035804.0,100.0,0.0,0.0,151,2,2,1171.0,1171.0,1171.0,0.0,11.522351749998052,11.522351749998052,6.0,3107412.0,100.0,0.0,0.0,0.0,8.796453050046694,0.0
vansteenwegen,kroA150_gen3_m3.txt,151,3,1,810.0,810.0,810.0,0.0,1.7361708000535143,1.7361708000535143,2.0,1035804.0,100.0,0.0,0.0,151,3,2,810.0,810.0,810.0,0.0,5.464162350108381,5.464162350108381,6.0,3107412.0,100.0,0.0,0.0,0.0,3.727991550054867,0.0
vansteenwegen,kroA200_gen1_m4.txt,201,4,1,24.0,24.0,24.0,0.0,1.5909410000313071,1.5909410000313071,2.0,1412004.0,100.0,0.0,0.0,201,4,2,24.0,24.0,24.0,0.0,6.264859699935187,6.264859699935187,6.0,4236012.0,100.0,0.0,0.0,0.0,4.673918699903879,0.0
vansteenwegen,kroB200_gen1_m2.txt,201,2,1,20.0,20.0,20.0,0.0,4.1954952999949455,4.1954952999949455,2.0,1412004.0,100.0,0.0,0.0,201,2,2,20.0,20.0,20.0,0.0,14.18661664990941,14.18661664990941,6.0,4236012.0,100.0,0.0,0.0,0.0,9.991121349914465,0.0
vansteenwegen,kroB200_gen2_m2.txt,201,2,1,1315.0,1315.0,1315.0,0.0,3.948947800090537,3.948947800090537,2.0,1412004.0,100.0,0.0,0.0,201,2,2,1315.0,1315.0,1315.0,0.0,14.21490579994861,14.21490579994861,6.0,4236012.0,100.0,0.0,0.0,0.0,10.265957999858074,0.0
vansteenwegen,kroB200_gen2_m4.txt,201,4,1,1665.0,1665.0,1665.0,0.0,1.767135199974291,1.767135199974291,2.0,1412004.0,100.0,0.0,0.0,201,4,2,1665.0,1665.0,1665.0,0.0,7.024380350019783,7.024380350019783,6.0,4236012.0,100.0,0.0,0.0,0.0,5.257245150045492,0.0
vansteenwegen,kroB200_gen3_m2.txt,201,2,1,581.0,581.0,581.0,0.0,4.26482240005862,4.26482240005862,2.0,1412004.0,100.0,0.0,0.0,201,2,2,581.0,581.0,581.0,0.0,14.228448599926196,14.228448599926196,6.0,4236012.0,100.0,0.0,0.0,0.0,9.963626199867576,0.0
vansteenwegen,kroB200_gen3_m3.txt,201,3,1,642.0,642.0,642.0,0.0,2.165534200030379,2.165534200030379,2.0,1412004.0,100.0,0.0,0.0,201,3,2,642.0,642.0,642.0,0.0,7.961094450030941,7.961094450030941,6.0,4236012.0,100.0,0.0,0.0,0.0,5.795560250000562,0.0
vansteenwegen,pr136_gen1_m2.txt,137,2,1,20.0,20.0,20.0,0.0,12.468779299990274,12.468779299990274,12.0,5541426.0,100.0,0.0,0.0,137,2,2,20.0,20.0,20.0,0.0,43.63354549999349,43.63354549999349,36.0,16624278.0,100.0,0.0,0.0,0.0,31.164766200003214,0.0
vansteenwegen,pr136_gen2_m2.txt,137,2,1,1258.0,1258.0,1258.0,0.0,2.7939420000184327,2.7939420000184327,2.0,930468.0,100.0,0.0,0.0,137,2,2,1258.0,1258.0,1258.0,0.0,10.185314949892929,10.185314949892929,6.0,2791404.0,100.0,0.0,0.0,0.0,7.391372949874496,0.0
vansteenwegen,pr264_gen1_m4.txt,265,4,1,24.0,24.0,24.0,0.0,4.119194100028835,4.119194100028835,2.0,1893540.0,100.0,0.0,0.0,265,4,2,24.0,24.0,24.0,0.0,12.1104184500291,12.1104184500291,6.0,5680620.0,100.0,0.0,0.0,0.0,7.991224350000264,0.0
vansteenwegen,pr264_gen2_m2.txt,265,2,1,1151.0,1151.0,1151.0,0.0,5.143118500011042,5.143118500011042,2.0,1893540.0,100.0,0.0,0.0,265,2,2,1151.0,1151.0,1151.0,0.0,15.0191816999577,15.0191816999577,6.0,5680620.0,100.0,0.0,0.0,0.0,9.876063199946659,0.0
vansteenwegen,pr264_gen2_m3.txt,265,3,1,1334.0,1334.0,1334.0,0.0,5.324689999921247,5.324689999921247,2.0,1893540.0,100.0,0.0,0.0,265,3,2,1334.0,1334.0,1334.0,0.0,15.16344350000145,15.16344350000145,6.0,5680620.0,100.0,0.0,0.0,0.0,9.838753500080202,0.0
vansteenwegen,pr264_gen2_m4.txt,265,4,1,1488.0,1488.0,1488.0,0.0,4.073797699995339,4.073797699995339,2.0,1893540.0,100.0,0.0,0.0,265,4,2,1488.0,1488.0,1488.0,0.0,12.082639150088651,12.082639150088651,6.0,5680620.0,100.0,0.0,0.0,0.0,8.008841450093312,0.0
vansteenwegen,pr264_gen3_m3.txt,265,3,1,591.0,591.0,591.0,0.0,8.787093200022355,8.787093200022355,4.0,3768270.0,100.0,0.0,0.0,265,3,2,591.0,591.0,591.0,0.0,25.42158555000788,25.42158555000788,12.0,11304810.0,100.0,0.0,0.0,0.0,16.634492349985525,0.0
vansteenwegen,pr299_gen1_m2.txt,300,2,1,20.0,20.0,20.0,0.0,6.303921699989587,6.303921699989587,2.0,2156880.0,100.0,0.0,0.0,300,2,2,20.0,20.0,20.0,0.0,18.274902900040612,18.274902900040612,6.0,6470640.0,100.0,0.0,0.0,0.0,11.970981200051025,0.0
vansteenwegen,pr299_gen1_m3.txt,300,3,1,22.0,22.0,22.0,0.0,3.4938668000977486,3.4938668000977486,2.0,2156880.0,100.0,0.0,0.0,300,3,2,22.0,22.0,22.0,0.0,10.40652739990037,10.40652739990037,6.0,6470640.0,100.0,0.0,0.0,0.0,6.912660599802621,0.0
vansteenwegen,pr299_gen1_m4.txt,300,4,1,24.0,24.0,24.0,0.0,2.6910329000093043,2.6910329000093043,2.0,2156880.0,100.0,0.0,0.0,300,4,2,24.0,24.0,24.0,0.0,10.48574735003058,10.48574735003058,6.0,6470640.0,100.0,0.0,0.0,0.0,7.794714450021276,0.0
vansteenwegen,pr299_gen2_m3.txt,300,3,1,1339.0,1339.0,1339.0,0.0,3.6165713000809774,3.6165713000809774,2.0,2156880.0,100.0,0.0,0.0,300,3,2,1339.0,1339.0,1339.0,0.0,12.334302249888424,12.334302249888424,6.0,6470640.0,100.0,0.0,0.0,0.0,8.717730949807446,0.0
vansteenwegen,pr299_gen2_m4.txt,300,4,1,1486.0,1486.0,1486.0,0.0,2.900782100041397,2.900782100041397,2.0,2156880.0,100.0,0.0,0.0,300,4,2,1486.0,1486.0,1486.0,0.0,9.97423145006178,9.97423145006178,6.0,6470640.0,100.0,0.0,0.0,0.0,7.0734493500203826,0.0
vansteenwegen,pr299_gen3_m2.txt,300,2,1,374.0,374.0,374.0,0.0,6.272034600027837,6.272034600027837,2.0,2156880.0,100.0,0.0,0.0,300,2,2,374.0,374.0,374.0,0.0,22.224828649952546,22.224828649952546,6.0,6470640.0,100.0,0.0,0.0,0.0,15.952794049924709,0.0
vansteenwegen,pr299_gen3_m3.txt,300,3,1,404.0,404.0,404.0,0.0,3.6461740999948233,3.6461740999948233,2.0,2156880.0,100.0,0.0,0.0,300,3,2,404.0,404.0,404.0,0.0,12.354828199895564,12.354828199895564,6.0,6470640.0,100.0,0.0,0.0,0.0,8.708654099900741,0.0
vansteenwegen,pr299_gen3_m4.txt,300,4,1,450.0,450.0,450.0,0.0,2.5279837999260053,2.5279837999260053,2.0,2156880.0,100.0,0.0,0.0,300,4,2,450.0,450.0,450.0,0.0,9.61714324989589,9.61714324989589,6.0,6470640.0,100.0,0.0,0.0,0.0,7.089159449969884,0.0
vansteenwegen,rat195_gen2_m2.txt,196,2,1,1253.0,1253.0,1253.0,0.0,4.12024089996703,4.12024089996703,2.0,1374384.0,100.0,0.0,0.0,196,2,2,1253.0,1253.0,1253.0,0.0,15.52986539999256,15.52986539999256,6.0,4123152.0,100.0,0.0,0.0,0.0,11.409624500025531,0.0
vansteenwegen,rat195_gen3_m3.txt,196,3,1,584.0,584.0,584.0,0.0,3.9616700999904415,3.9616700999904415,2.0,1374384.0,100.0,0.0,0.0,196,3,2,584.0,584.0,584.0,0.0,12.25315005000448,12.25315005000448,6.0,4123152.0,100.0,0.0,0.0,0.0,8.29147995001404,0.0
vansteenwegen,ts225_gen2_m2.txt,226,2,1,1170.0,1170.0,1170.0,0.0,4.912324600038119,4.912324600038119,2.0,1600104.0,100.0,0.0,0.0,226,2,2,1170.0,1170.0,1170.0,0.0,16.95332440006314,16.95332440006314,6.0,4800312.0,100.0,0.0,0.0,0.0,12.04099980002502,0.0
