dataset,instance,score,gap_to_reference_best_percent
dang,lin318_gen3_m4.txt,2930.0,12.978912978912978
dang,lin318_gen3_m4.txt,3367.0,0.0
dang,pr136_gen1_m2.txt,59.0,0.0
dang,pr136_gen1_m2.txt,58.0,1.694915254237288
dang,pr136_gen2_m2.txt,3540.0,0.0
dang,pr136_gen2_m2.txt,3487.0,1.497175141242938
dang,pr264_gen1_m4.txt,85.0,14.14141414141414
dang,pr264_gen1_m4.txt,99.0,0.0
dang,pr264_gen2_m2.txt,6486.0,0.0
dang,pr264_gen2_m2.txt,6424.0,0.9559050262102992
dang,pr264_gen2_m3.txt,5750.0,5.9996730423410165
dang,pr264_gen2_m3.txt,6117.0,0.0
dang,pr264_gen2_m4.txt,5068.0,0.0
dang,pr264_gen2_m4.txt,4960.0,2.131018153117601
dang,pr264_gen3_m3.txt,2430.0,0.0
dang,pr264_gen3_m3.txt,2430.0,0.0
dang,pr299_gen1_m2.txt,129.0,0.0
dang,pr299_gen1_m2.txt,123.0,4.651162790697675
dang,pr299_gen1_m3.txt,102.0,0.9708737864077669
dang,pr299_gen1_m3.txt,103.0,0.0
dang,pr299_gen1_m4.txt,77.0,0.0
dang,pr299_gen1_m4.txt,76.0,1.2987012987012987
dang,pr299_gen2_m3.txt,5546.0,0.0
dang,pr299_gen2_m3.txt,5321.0,4.056978002163722
dang,pr299_gen2_m4.txt,3988.0,3.4148704286752243
dang,pr299_gen2_m4.txt,4129.0,0.0
dang,pr299_gen3_m2.txt,4869.0,2.3661519951874874
dang,pr299_gen3_m2.txt,4987.0,0.0
dang,pr299_gen3_m3.txt,3144.0,0.0
dang,pr299_gen3_m3.txt,2937.0,6.583969465648855
dang,pr299_gen3_m4.txt,2152.0,0.0
dang,pr299_gen3_m4.txt,2022.0,6.04089219330855
dang,rat195_gen2_m2.txt,4675.0,0.0
dang,rat195_gen2_m2.txt,4604.0,1.5187165775401068
dang,rat195_gen3_m3.txt,2450.0,0.0
dang,rat195_gen3_m3.txt,2360.0,3.6734693877551026
dang,rd400_gen1_m2.txt,205.0,0.48543689320388345
dang,rd400_gen1_m2.txt,206.0,0.0
dang,rd400_gen1_m3.txt,192.0,1.5384615384615385
dang,rd400_gen1_m3.txt,195.0,0.0
dang,rd400_gen1_m4.txt,192.0,0.0
dang,rd400_gen1_m4.txt,180.0,6.25
dang,rd400_gen2_m2.txt,11835.0,0.0
dang,rd400_gen2_m2.txt,10571.0,10.680185889311366
dang,rd400_gen2_m3.txt,11073.0,0.0
dang,rd400_gen2_m3.txt,10409.0,5.9965682290255575
dang,rd400_gen2_m4.txt,9829.0,0.5765729314181671
dang,rd400_gen2_m4.txt,9886.0,0.0
dang,rd400_gen3_m2.txt,11044.0,0.0
dang,rd400_gen3_m2.txt,9971.0,9.71568272365085
dang,rd400_gen3_m3.txt,10026.0,0.0
dang,rd400_gen3_m3.txt,9225.0,7.989228007181329
dang,rd400_gen3_m4.txt,7822.0,7.013789824060865
dang,rd400_gen3_m4.txt,8412.0,0.0
dang,ts225_gen2_m2.txt,5213.0,0.0
dang,ts225_gen2_m2.txt,4851.0,6.944178016497219
vansteenwegen,bier127_gen1_m2.txt,101.0,0.0
vansteenwegen,bier127_gen1_m2.txt,101.0,0.0
vansteenwegen,bier127_gen1_m3.txt,97.0,0.0
vansteenwegen,bier127_gen1_m3.txt,94.0,3.0927835051546393
vansteenwegen,bier127_gen2_m2.txt,5140.0,3.997011580127008
vansteenwegen,bier127_gen2_m2.txt,5354.0,0.0
vansteenwegen,bier127_gen2_m3.txt,5013.0,0.0
vansteenwegen,bier127_gen2_m3.txt,4952.0,1.2168362258128866
vansteenwegen,bier127_gen2_m4.txt,4670.0,3.112033195020747
vansteenwegen,bier127_gen2_m4.txt,4820.0,0.0
vansteenwegen,bier127_gen3_m2.txt,2681.0,0.0
vansteenwegen,bier127_gen3_m2.txt,2664.0,0.6340917568071615
vansteenwegen,bier127_gen3_m3.txt,2404.0,0.0
vansteenwegen,bier127_gen3_m3.txt,2336.0,2.828618968386023
vansteenwegen,bier127_gen3_m4.txt,2078.0,1.469890943575154
vansteenwegen,bier127_gen3_m4.txt,2109.0,0.0
vansteenwegen,cmt101c_m3.txt,1230.0,0.0
vansteenwegen,cmt101c_m3.txt,1210.0,1.6260162601626018
vansteenwegen,cmt151b_m3.txt,1303.0,0.0
vansteenwegen,cmt151b_m3.txt,1262.0,3.1465848042977744
vansteenwegen,cmt151c_m2.txt,1823.0,2.0419129500268673
vansteenwegen,cmt151c_m2.txt,1861.0,0.0
vansteenwegen,cmt151c_m3.txt,1772.0,0.05640157924421885
vansteenwegen,cmt151c_m3.txt,1773.0,0.0
vansteenwegen,cmt151c_m4.txt,1680.0,0.0
vansteenwegen,cmt151c_m4.txt,1671.0,0.5357142857142857
vansteenwegen,cmt200b_m2.txt,1856.0,7.52366716492277
vansteenwegen,cmt200b_m2.txt,2007.0,0.0
vansteenwegen,cmt200b_m3.txt,1868.0,0.2136752136752137
vansteenwegen,cmt200b_m3.txt,1872.0,0.0
vansteenwegen,cmt200b_m4.txt,1558.0,7.919621749408984
vansteenwegen,cmt200b_m4.txt,1692.0,0.0
vansteenwegen,cmt200c_m2.txt,2709.0,0.4410143329658214
vansteenwegen,cmt200c_m2.txt,2721.0,0.0
vansteenwegen,cmt200c_m3.txt,2547.0,0.0
vansteenwegen,cmt200c_m3.txt,2467.0,3.1409501374165685
vansteenwegen,cmt200c_m4.txt,2342.0,0.0
vansteenwegen,cmt200c_m4.txt,2301.0,1.7506404782237404
vansteenwegen,eil101b_m3.txt,876.0,3.0973451327433628
vansteenwegen,eil101b_m3.txt,904.0,0.0
vansteenwegen,eil101c_m2.txt,1291.0,0.0
vansteenwegen,eil101c_m2.txt,1263.0,2.168861347792409
vansteenwegen,eil101c_m3.txt,1216.0,0.0
vansteenwegen,eil101c_m3.txt,1184.0,2.631578947368421
vansteenwegen,gil262_gen1_m3.txt,84.0,0.0
vansteenwegen,gil262_gen1_m3.txt,79.0,5.952380952380952
vansteenwegen,gil262_gen1_m4.txt,73.0,0.0
vansteenwegen,gil262_gen1_m4.txt,73.0,0.0
vansteenwegen,gil262_gen2_m2.txt,6414.0,3.751500600240096
vansteenwegen,gil262_gen2_m2.txt,6664.0,0.0
vansteenwegen,gil262_gen2_m3.txt,5028.0,0.0
vansteenwegen,gil262_gen2_m3.txt,4823.0,4.0771678599840895
vansteenwegen,gil262_gen3_m2.txt,5894.0,4.751131221719457
vansteenwegen,gil262_gen3_m2.txt,6188.0,0.0
vansteenwegen,gil262_gen3_m4.txt,2119.0,8.624407072013799
vansteenwegen,gil262_gen3_m4.txt,2319.0,0.0
vansteenwegen,gil262a_m2.txt,3743.0,3.6302780638516996
vansteenwegen,gil262a_m2.txt,3884.0,0.0
vansteenwegen,gil262a_m4.txt,2944.0,0.0
vansteenwegen,gil262a_m4.txt,2599.0,11.71875
vansteenwegen,gil262b_m2.txt,7076.0,5.02013422818792
vansteenwegen,gil262b_m2.txt,7450.0,0.0
vansteenwegen,gil262b_m3.txt,6724.0,0.0
vansteenwegen,gil262b_m3.txt,6145.0,8.610945865556216
vansteenwegen,gil262b_m4.txt,5840.0,1.1844331641285957
vansteenwegen,gil262b_m4.txt,5910.0,0.0
vansteenwegen,gil262c_m2.txt,10238.0,0.0
vansteenwegen,gil262c_m2.txt,10167.0,0.6934948232076578
vansteenwegen,gil262c_m3.txt,8991.0,3.8395721925133692
vansteenwegen,gil262c_m3.txt,9350.0,0.0
vansteenwegen,gil262c_m4.txt,8694.0,0.0
vansteenwegen,gil262c_m4.txt,8157.0,6.176673567977916
vansteenwegen,gr229_gen1_m4.txt,216.0,0.0
vansteenwegen,gr229_gen1_m4.txt,215.0,0.4629629629629629
vansteenwegen,gr229_gen2_m3.txt,11120.0,0.0
vansteenwegen,gr229_gen2_m3.txt,11120.0,0.0
vansteenwegen,gr229_gen2_m4.txt,11074.0,0.08120544978796355
vansteenwegen,gr229_gen2_m4.txt,11083.0,0.0
vansteenwegen,gr229_gen3_m3.txt,7355.0,0.0
vansteenwegen,gr229_gen3_m3.txt,7355.0,0.0
vansteenwegen,gr229_gen3_m4.txt,7355.0,0.0
vansteenwegen,gr229_gen3_m4.txt,7355.0,0.0
vansteenwegen,kroA150_gen2_m2.txt,4086.0,2.4122283257702413
vansteenwegen,kroA150_gen2_m2.txt,4187.0,0.0
vansteenwegen,kroA150_gen3_m3.txt,2173.0,1.3617793917385383
vansteenwegen,kroA150_gen3_m3.txt,2203.0,0.0
vansteenwegen,kroA200_gen1_m4.txt,73.0,3.9473684210526314
vansteenwegen,kroA200_gen1_m4.txt,76.0,0.0
vansteenwegen,kroB200_gen1_m2.txt,93.0,6.0606060606060606
vansteenwegen,kroB200_gen1_m2.txt,99.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,5607.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,5181.0,7.597645799892991
vansteenwegen,kroB200_gen2_m4.txt,4141.0,0.0
vansteenwegen,kroB200_gen2_m4.txt,4079.0,1.4972228930210094
vansteenwegen,kroB200_gen3_m2.txt,3189.0,0.0
vansteenwegen,kroB200_gen3_m2.txt,2930.0,8.121668234556287
vansteenwegen,kroB200_gen3_m3.txt,2565.0,0.0
vansteenwegen,kroB200_gen3_m3.txt,2230.0,13.060428849902534
vansteenwegen,pr136_gen1_m2.txt,57.0,3.389830508474576
vansteenwegen,pr136_gen1_m2.txt,59.0,0.0
vansteenwegen,pr136_gen2_m2.txt,3512.0,0.0
vansteenwegen,pr136_gen2_m2.txt,3335.0,5.039863325740319
vansteenwegen,pr264_gen1_m4.txt,99.0,0.0
vansteenwegen,pr264_gen1_m4.txt,99.0,0.0
vansteenwegen,pr264_gen2_m2.txt,6516.0,0.0
vansteenwegen,pr264_gen2_m2.txt,6453.0,0.9668508287292817
vansteenwegen,pr264_gen2_m3.txt,5963.0,5.243921817892897
vansteenwegen,pr264_gen2_m3.txt,6293.0,0.0
vansteenwegen,pr264_gen2_m4.txt,5321.0,0.0
vansteenwegen,pr264_gen2_m4.txt,5128.0,3.6271377560608906
vansteenwegen,pr264_gen3_m3.txt,2430.0,0.0
vansteenwegen,pr264_gen3_m3.txt,2399.0,1.2757201646090535
vansteenwegen,pr299_gen1_m2.txt,129.0,1.5267175572519083
vansteenwegen,pr299_gen1_m2.txt,131.0,0.0
vansteenwegen,pr299_gen1_m3.txt,95.0,9.523809523809524
vansteenwegen,pr299_gen1_m3.txt,105.0,0.0
vansteenwegen,pr299_gen1_m4.txt,81.0,0.0
vansteenwegen,pr299_gen1_m4.txt,75.0,7.4074074074074066
vansteenwegen,pr299_gen2_m3.txt,5107.0,5.687903970452447
vansteenwegen,pr299_gen2_m3.txt,5415.0,0.0
vansteenwegen,pr299_gen2_m4.txt,4313.0,0.0
vansteenwegen,pr299_gen2_m4.txt,4036.0,6.422443774634826
vansteenwegen,pr299_gen3_m2.txt,4594.0,0.0
vansteenwegen,pr299_gen3_m2.txt,4531.0,1.3713539399216368
vansteenwegen,pr299_gen3_m3.txt,3237.0,0.0
vansteenwegen,pr299_gen3_m3.txt,3061.0,5.437133147976522
vansteenwegen,pr299_gen3_m4.txt,2091.0,0.0
vansteenwegen,pr299_gen3_m4.txt,1757.0,15.973218555714968
vansteenwegen,rat195_gen2_m2.txt,4617.0,3.7724051688203417
vansteenwegen,rat195_gen2_m2.txt,4798.0,0.0
vansteenwegen,rat195_gen3_m3.txt,2352.0,0.0
vansteenwegen,rat195_gen3_m3.txt,2123.0,9.736394557823129
vansteenwegen,ts225_gen2_m2.txt,5644.0,0.0
vansteenwegen,ts225_gen2_m2.txt,5150.0,8.752657689581858
