dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p5.2.h.txt,0,67007,66,2,20.0,385.0,390.0,1.282051282051282,0,0.05292630009353161,20,3,3,17,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.h.txt,1,67008,66,2,20.0,390.0,390.0,0.0,1,0.058603699901141226,20,1,1,19,3,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.i.txt,0,68007,66,2,22.5,455.0,460.0,1.0869565217391304,0,0.07101830001920462,20,8,8,12,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.i.txt,1,68008,66,2,22.5,460.0,460.0,0.0,1,0.06024969997815788,20,5,5,15,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.j.txt,0,69007,66,2,25.0,555.0,555.0,0.0,1,0.06581079994793981,20,10,10,10,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.j.txt,1,69008,66,2,25.0,555.0,555.0,0.0,1,0.07581069995649159,20,5,5,15,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.k.txt,0,70007,66,2,27.5,660.0,660.0,0.0,1,0.0818730000173673,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.k.txt,1,70008,66,2,27.5,640.0,660.0,3.0303030303030303,0,0.08602279995102435,20,1,1,19,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.l.txt,0,71007,66,2,30.0,750.0,770.0,2.5974025974025974,0,0.08017710002604872,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.l.txt,1,71008,66,2,30.0,770.0,770.0,0.0,1,0.13001429999712855,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.m.txt,0,72007,66,2,32.5,800.0,835.0,4.191616766467066,0,0.09623429994098842,20,4,4,16,5,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.m.txt,1,72008,66,2,32.5,835.0,835.0,0.0,1,0.10770210006739944,20,7,7,13,3,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.n.txt,0,73007,66,2,35.0,900.0,900.0,0.0,1,0.1008620000211522,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.n.txt,1,73008,66,2,35.0,865.0,900.0,3.888888888888889,0,0.10365369997452945,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.o.txt,0,74007,66,2,37.5,940.0,995.0,5.527638190954774,0,0.10762840008828789,20,12,12,8,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.o.txt,1,74008,66,2,37.5,995.0,995.0,0.0,1,0.1317646000534296,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.p.txt,0,75007,66,2,40.0,1150.0,1150.0,0.0,1,0.13693240005522966,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.p.txt,1,75008,66,2,40.0,1060.0,1150.0,7.82608695652174,0,0.1348391999490559,20,5,5,15,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.q.txt,0,76007,66,2,42.5,1140.0,1140.0,0.0,1,0.10978429997339845,20,2,2,18,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.q.txt,1,76008,66,2,42.5,1125.0,1140.0,1.3157894736842104,0,0.20563049998600036,20,15,15,5,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.r.txt,0,77007,66,2,45.0,1250.0,1250.0,0.0,1,0.13642440002877265,20,9,9,11,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.r.txt,1,77008,66,2,45.0,1245.0,1250.0,0.4,0,0.1383269999641925,20,18,18,2,3,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.s.txt,0,78007,66,2,47.5,1295.0,1310.0,1.1450381679389312,0,0.11556229996494949,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.s.txt,1,78008,66,2,47.5,1310.0,1310.0,0.0,1,0.12810799991711974,20,13,13,7,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.t.txt,0,79007,66,2,50.0,1335.0,1390.0,3.9568345323741005,0,0.12794519995804876,20,4,4,16,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.t.txt,1,79008,66,2,50.0,1390.0,1390.0,0.0,1,0.14138739998452365,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.u.txt,0,80007,66,2,52.5,1460.0,1460.0,0.0,1,0.14951579994522035,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
